Category,Paper Name,Authors,Link to Paper,Abstract (truncated),OpenReview,arXiv
Manipulation / Policy Learning,Move-Then-Operate: Behavioral Phasing for Human-Like Robotic Manipulation,Haoming Xu; Lei Lei; Jie Gu; Chu Tang; Jingmin Chen; Rui-Qi Wang,https://icml.cc/virtual/2026/poster/65496,"We present Move-Then-Operate, a Vision–language–action framework that explicitly decouples robotic manipulation into two distinct behavioral phases: coarse relocation (move) and contact-critical interaction (operate). Unlike monolithic policies that conflate these heterogeneous regimes, our architecture employs a dual-expert policy routed by a learnable phase selector, introducing a structural inductive bias that isolates phase-specific dynamics. Phase labels are automatically generated via an MLLM-based pipeline conditioned on lightweight contextual cues such as end-effector velocity and subt",https://openreview.net/forum?id=D1ipe7QR0N,https://arxiv.org/abs/2604.23620
Manipulation / Policy Learning,OXE-AugE: A Large-Scale Robot Augmentation of OXE for Scaling Cross-Embodiment Policy Learning,Guanhua Ji; Harsha Polavaram; Lawrence Yunliang Chen; Sandeep Bajamahal; Zehan Ma; Simeon Adebola; Chenfeng Xu; Ken Goldberg,https://icml.cc/virtual/2026/poster/64619,"Large and diverse datasets are needed for training generalist robot policies that have potential to control a variety of robot embodiments--robot arm and gripper combinations--across diverse tasks and environments. As re-collecting demonstrations and retraining for each new hardware platform are prohibitively costly, we show that existing robot data can be augmented for transfer and generalization. The Open X-Embodiment (OXE) dataset, which aggregates demonstrations from over 60 robot datasets, has been widely used as the foundation for training generalist policies. However, it is highly imbal",https://openreview.net/forum?id=LcswwEzzX7,
Manipulation / Policy Learning,PACT: Self-Evolving Physical Safety Alignment for Diffusion Policies in Embodied Manipulation,Lingxuan Wu; Zijian Zhu; Lizhong Wang; Chengyang Ying; Huayu Chen; Xiao Yang; Fangming Liu; Jun Zhu,https://icml.cc/virtual/2026/poster/62679,"Diffusion policies have achieved remarkable success in robotic manipulation, yet they often fail to satisfy strict physical constraints required for safe deployment. Existing approaches impose safety either prematurely during training or reactively via external guardrails at test time, limiting policy expressivity and overall scalability. We propose Physical safety Alignment for Constrained Trajectories (PACT), a self-evolving post-training framework that projects pretrained diffusion policies onto constraint-feasible regions without accessing demonstration data or task rewards. PACT distills ",https://openreview.net/forum?id=ePFvXPdvhM,https://arxiv.org/abs/2606.08414
Manipulation / Policy Learning,ReLAM: Learning Anticipation Model for Rewarding Visual Robotic Manipulation,Nan Tang; Jing-Cheng Pang; Guanlin Li; Chao Qian; Yang Yu,https://icml.cc/virtual/2026/poster/66341,"Reward design remains a critical bottleneck in visual reinforcement learning (RL) for robotic manipulation. In simulated environments, rewards are conventionally designed based on the distance to a target position. However, such precise positional information is often unavailable in real-world visual settings due to sensory and perceptual limitations. In this study, we propose a method that implicitly infers spatial distances through keypoints extracted from images. Building on this, we introduce Reward Learning with Anticipation Model (ReLAM), a novel framework that automatically generates de",https://openreview.net/forum?id=4XHiXa48fA,https://arxiv.org/abs/2509.22402
Manipulation / Policy Learning,Sample from What You See: Visuomotor Policy Learning via Diffusion Bridge with Observation-Embedded Stochastic Differential Equation,Zhaoyang Liu; Mokai Pan; Zhongyi Wang; Kaizhen Zhu; Haotao Lu; Haipeng Zhang; Jingya Wang; Ye Shi,https://icml.cc/virtual/2026/poster/61138,"Imitation learning with diffusion models has advanced robotic control by capturing the multi-modal action distributions. However, existing methods typically treat observations only as high-level conditions to the denoising network, rather than integrating them into the stochastic dynamics of the diffusion process itself. As a result, the sampling is forced to begin from random noise, weakening the coupling between perception and control and often yielding suboptimal performance. We propose BridgePolicy, a generative visuomotor policy that directly integrates observations into the stochastic dy",https://openreview.net/forum?id=tL2zkbmg8t,https://arxiv.org/abs/2512.07212
Manipulation / Policy Learning,SoMA: A Real-to-Sim Neural Simulator for Robotic Soft-Body Manipulation,Mu Huang; Hui Wang; Kerui Ren; Linning Xu; Mulin Yu; Yunsong Zhou; Bo Dai; Jiangmiao Pang,https://icml.cc/virtual/2026/poster/63706,"Simulating deformable objects under rich interactions remains a fundamental challenge for real-to-sim robot manipulation, with dynamics jointly driven by environmental effects and robot actions. Existing simulators rely on predefined physics or data-driven dynamics without robot-conditioned control, limiting accuracy, stability, and generalization. This paper presents \textbf{SoMA}, a 3D Gaussian Splat simulator for soft-body manipulation. SoMA couples deformable dynamics, environmental forces, and robot joint actions in a unified latent neural space for end-to-end real-to-sim simulation. Mode",https://openreview.net/forum?id=USAkWviwng,
Manipulation / Policy Learning,STEP: Warm-Started Visuomotor Policies with Spatiotemporal Consistency Prediction,Jinhao Li; Yuxuan Cong; Yingqiao Wang; Hao Xia; Shan Huang; Yijia Zhang; Ningyi Xu; Guohao Dai,https://icml.cc/virtual/2026/poster/61717,"Diffusion policies have recently been as a powerful paradigm for visuomotor control in robotic manipulation due to their ability to model the distribution of action sequences and capture multimodality. However, iterative denoising leads to substantial inference latency, limiting control frequency in real-time closed-loop systems. Existing acceleration methods either reduce sampling steps, bypass diffusion through direct prediction, or reuse past actions, but often struggle to jointly preserve action quality and achieve consistently low latency. In this work, we propose STEP , a lightweight spa",https://openreview.net/forum?id=nWtjaAmug8,https://arxiv.org/abs/2602.08245
Manipulation / Policy Learning,TapSampling: Inference-Time Sampling with a Task-Progress-Understanding Verifier for Robotic Manipulation,Sizhe Zhao; Shengping Zhang; Shuo Yang; Weiyu Zhao; Shuigen Wang; Xiangyang Ji,https://icml.cc/virtual/2026/poster/60500,"Existing embodied control research demonstrates remarkable performance improvements by scaling training data and model size. We instead explore inference-time strategy as an alternative axis. Non-deterministic generative models, such as diffusion and autoregressive models, have been widely adopted in the field of embodied control. However, the single-shot inference paradigm limits their performance. In this paper, we propose \textbf{TapSampling}, a plug-and-play framework for inference-time sampling. First, we introduce an Action-VAE to represent actions in a low-dimensional latent space. The ",https://openreview.net/forum?id=zeIa4sZCD1,
World Models,Cross-Embodiment Robot Foundation World Models with Latent Actions,Huang Huang; Sriram Yenamandra; Arjun Majumdar; Elie Aljalbout; Tushar Nagarajan; Jimmy Yang; Akshara Rai; Michael Rabbat; Li Fei-Fei; Jiajun Wu; Tingfan Wu; Franziska Meier,https://icml.cc/virtual/2026/poster/63978,"The diversity of robot embodiments and action spaces makes it challenging to build robot world models that generalize across different embodiments. We introduce a Latent Action Conditioned Robot World Model (LAC-WM), which operates within a learned unified latent action space shared across diverse embodiments. We show how this unified action space improves the world model’s performance when adapted to previously unseen robot embodiments. We compare LAC-WM to a baseline model, Explicit Action Conditioned World Model (EAC-WM) conditioned on explicit motion labels. Our results show that condition",https://openreview.net/forum?id=S30Y1sBz34,
World Models,DreamDojo: A Real-Time Robot World Model from Large-Scale Human Videos,Shenyuan Gao; William Liang; Kaiyuan Zheng; Ayaan Malik; Seonghyeon Ye; Sihyun Yu; Wei-Cheng Tseng; Yuzhu Dong; Kaichun Mo; Chen-Hsuan Lin; Jiannan Xiang; Yuqi Xie; Ruijie Zheng; Dantong Niu; Pooya Jannaty; Jinwei Gu; Jun Zhang; Jitendra Malik; Pieter Abbeel; Ming-Yu Liu; Yuke Zhu; Joel Jang; Jim Fan,https://icml.cc/virtual/2026/poster/65193,"Being able to simulate the outcomes of actions in varied environments will revolutionize the development of generalist agents at scale. However, modeling these world dynamics, especially for dexterous robotics tasks, poses significant challenges due to limited data coverage and scarce action labels. As an endeavor towards this end, we introduce DreamDojo, a foundation world model that learns diverse interactions and dexterous controls from 44k hours of egocentric human videos. Our data mixture represents the largest video dataset to date for world model pretraining, spanning a wide range of da",https://openreview.net/forum?id=FuvU7PTyED,
World Models,Drift is a Sampling Error: SNR-Aware Power Distributions for Long-Horizon Robotic Planning,Kewei Chen; Yayu Long; mingsheng shang,https://icml.cc/virtual/2026/poster/64055,"Despite rapid progress in Vision-Language-Action (VLA) models for robotic control, instruction drift remains a persistent failure mode in long-horizon tasks. This paper reconceptualizes this phenomenon, positing that instruction drift is fundamentally a systematic sampling error: local greedy sampling is prone to collapsing into ''Negative Pivotal Windows''—irreversible local optima with high local probability that sever global success pathways. To address this, we propose \textbf{Context-Aware Power Sampling (CAPS)}, a training-free inference-time computation framework. CAPS leverages power d",https://openreview.net/forum?id=RKiQ95ZuCW,
World Models,Dual-Stream Diffusion for World-Model Augmented Vision-Language-Action Model,John Won; Kyungmin Lee; Huiwon Jang; Dongyoung Kim; Jinwoo Shin,https://icml.cc/virtual/2026/poster/64447,"Augmenting Vision-Language-Action models (VLAs) with world models is promising for robotic policy learning but faces challenges in jointly predicting states and actions due to the modality gap. To address this, we propose DUal-STream diffusion (DUST), a world-model augmented VLA framework featuring a multimodal diffusion transformer that maintains separate modality streams while enabling cross-modal knowledge sharing. In addition, DUST utilizes independent noise perturbations and a decoupled flow matching loss to learn cross-modal causal relationships. We further introduce an asynchronous samp",https://openreview.net/forum?id=NWApJP7UKT,https://arxiv.org/abs/2510.27607
World Models,FOCA: Future-Oriented Conditioning for Data-Efficient Vision-Language-Action Adaptation,Duc Nguyen; Nghiem Diep; Binh Nguyen Gia; Trong-Bao Ho; Doanh Le Thien; Quang Nguyen; Thien-Loc Ha; Tran Van Nhiem; Bao Thach; Tran Nhat; Tuan Tran; Artur Habuda; Philip Møller; Tran Nguyen Le; Daniel Sonntag; Mathias Niepert; Khoa Doan; Vu Duong; Hung Ngo; Minh VU; Duy Nguyen; An Thai Le; Vien Ngo,https://icml.cc/virtual/2026/poster/66754,"Vision–Language–Action (VLA) models enable general-purpose robotic control via large-scale multimodal pretraining, yet their effectiveness under few-shot imitation learning remains limited. We conduct a systematic stress test of state-of-the-art VLA models and show that performance degrades sharply as demonstrations are reduced, revealing a key weakness of existing adaptation strategies. To address this, we introduce FOCA, a future-oriented conditioning framework for data-efficient VLA adaptation. FOCA combines explicit prediction of task-grounded future interaction embeddings with implicit al",https://openreview.net/forum?id=0cnDTttyMR,
World Models,MVISTA-4D: View-Consistent 4D World Model with Test-Time Action Inference for Robotic Manipulation,Jiaxu Wang; JIANG Yicheng; Tianlun HE; Jingkai SUN; Qiang Zhang; Jiahang Cao; Zesen Gan; Mingyuan Sun; Qiming Shao; Xiangyu Yue,https://icml.cc/virtual/2026/poster/65571,"World-model-based imagine-then-act becomes a promising paradigm for robotic manipulation, yet existing approaches typically support either purely image-based forecasting or reasoning over partial 3D geometry, limiting their ability to predict complete 4D scene dynamics. This work proposes a novel embodied 4D world model that enables geometrically consistent, arbitrary-view RGBD generation: given only a single-view RGBD observation as input, the model “imagines” the remaining viewpoints, which can then be back-projected and fused to assemble a more complete 3D structure across time. To efficien",https://openreview.net/forum?id=CKpqRFTRfc,https://arxiv.org/abs/2602.09878
World Models,Predicting What Matters: Robust Generalist Robot Policy Learning via Future Semantic Mask,Yunfan Lou; Xiaowei Chi; Xiaojie Zhang; Zezhong Qian; Chengxuan Li; Rongyu Zhang; yaoxu lyu; Guoyu Song; Chuyao Fu; Haoxuan Xu; Pengwei Wang; Shanghang Zhang,https://icml.cc/virtual/2026/poster/65548,"World models derived from large-scale video generative pre-training have emerged as a promising paradigm for generalist robot policy learning. However, standard approaches often focus on high-fidelity RGB video prediction, but this can result in overfitting to irrelevant factors, such as dynamic backgrounds and illumination changes. These distractions reduce the model's ability to generalize, ultimately leading to unreliable and fragile control policies. To address this, we introduce the Mask World Model (MWM), that leverages video diffusion architectures to predict the evolution of semantic m",https://openreview.net/forum?id=CWerqtOXif,
World Models,RoboFlow4D: A Lightweight Flow World Model Toward Real-Time Flow-Guided Robotic Manipulation,Sixu Lin; Huaiyuan Xu; Junliang Chen; Zhuohao Li; Guangming Wang; Yixiong Jing; Sheng Xu; Runyi Zhao; Brian Sheil; Lap-Pui Chau; Guiliang Liu,https://icml.cc/virtual/2026/poster/62543,"Planning and acting in 3D environments is a fundamental capability for robotic manipulation in the real world. Although prior work has explored predictive flow planners to guide 3D manipulation, existing approaches often rely on modular pipelines stacking multiple submodels, resulting in high computational overhead and limited real-time performance. To address these challenges, we introduce RoboFlow4D, a lightweight flow world model that unifies perception and planning by estimating temporal motion in physical 3D space. As an end-to-end framework, RoboFlow4D directly predicts multi-frame 3D fl",https://openreview.net/forum?id=fh6XBnjFlv,
World Models,Scaling Real-World Robot Policy Evaluation via Discrete Diffusion World Model,Yaxuan Li; Junjie Wen; Zhongyi Zhou; Yefei Chen; Chaomin Shen; Yaxin Peng; Yichen Zhu,https://icml.cc/virtual/2026/poster/65898,"Evaluating generalist robot manipulation policies is costly and difficult to scale in the real world. While emerging world models (e.g., WorldEval, Ctrl-World) offer a promising alternative, the reliability of such evaluation remains a critical bottleneck. Specifically, their visual predictions can undermine policy assessment by ""self-correcting"" failures into false positives or yielding artifacts under out-of-distribution controls. Even with failure-enriched data, current architectures struggle to capture action-causal dynamics, as they typically treat actions as passive conditions rather tha",https://openreview.net/forum?id=93uNlQ1Qp0,
World Models,Speedup Patch: Learning a Plug-and-Play Policy to Accelerate Embodied Manipulation,Zhichao Wu; Junyin Ye; Zhilong Zhang; Yihao Sun; Haoxin Lin; Jiaheng Luo; Haoxiang Ren; lei yuan; Yang Yu,https://icml.cc/virtual/2026/poster/62253,"While current embodied policies exhibit remarkable manipulation skills, their execution remains unsatisfactorily slow as they inherit the tardy pacing of human demonstrations. Existing acceleration methods typically require policy retraining or costly online interactions, limiting their scalability for large-scale foundation models. In this paper, we propose **S**peed**u**p **P**atch (**SuP**), a lightweight, policy-agnostic framework that enables **plug-and-play acceleration** using solely offline data. SuP introduces an external scheduler that adaptively downsamples action chunks provided by",https://openreview.net/forum?id=iJNYi8dwr4,
World Models,Structured 4D Latent World Model for Robot Planning,Zhiyi Li; Peilin Wu; Xiaoshen Han; Ruojin Cai; Yilun Du,https://icml.cc/virtual/2026/poster/63054,"Learned world models are emerging as a powerful paradigm in robotics, offering a promising path toward task generalization, long-horizon planning, and flexible decision-making. However, prevailing approaches often operate on 2D video sequences, inherently lacking the 3D geometric understanding necessary for precise spatial reasoning and physical consistency. We introduce a Structured 4D Latent World Model , which predicts the evolution of a scene’s 3D structure in a structured latent space conditioned on observations and textual instructions. Our representation encodes the scene holistically a",https://openreview.net/forum?id=aXAgpGfHGc,
World Models,Towards Practical World Model-based Reinforcement Learning for Vision-Language-Action Models,Zhilong Zhang; Haoxiang Ren; Yihao Sun; Yifei Sheng; Haonan Wang; Zhichao Wu; Haoxin Lin; Pierre-Luc Bacon; Yang Yu,https://icml.cc/virtual/2026/poster/60629,"Vision-Language-Action (VLA) models show strong generalization for robotic control, but finetuning them with reinforcement learning (RL) is constrained by the high cost and safety risks of real-world interaction. Training VLA models in interactive world models avoids these issues but introduces several challenges, including pixel-level world modeling, multi-view consistency, and compounding errors under sparse rewards. Building on recent advances across large multimodal models and model-based RL, we propose VLA-MBPO, a practical framework to tackle these problems in VLA finetuning. Our approac",https://openreview.net/forum?id=yKQ8GrwEhr,
World Models,Uncertainty-Guided Exploration and Stable Planning for Sparse-Reward Manipulation from Limited Demonstrations,Haowen Sun; Liqi Huang; Mingyang Li; Sihua Ren; Xinzhe Chen; Chengzhong Ma; Zeyang Liu; Xingyu Chen; Xuguang Lan,https://icml.cc/virtual/2026/poster/64857,"Reinforcement learning from demonstrations (RLfD) offers a promising method for robotic manipulation with sparse rewards. However, limited demonstrations often cause agents to encounter out-of-distribution states where world models produce poor predictions. In multi-stage tasks, jointly optimizing a learned reward function and policy introduces a moving target problem, and the resulting non-stationarity intensifies the impact of uncertainty on policy learning. In this work, we propose QUEST, a model-based RL framework that adaptively switches between exploration and exploitation guided by unce",https://openreview.net/forum?id=J5IGUfqsIL,
World Models,VLAW: Iterative Co-Improvement of Vision-Language-Action Policy and World Model,Yanjiang Guo; Tony Lee; Lucy Xiaoyang Shi; Jianyu Chen; Percy Liang; Chelsea Finn,https://icml.cc/virtual/2026/poster/66169,"The goal of this paper is to improve the performance and reliability of vision-language-action (VLA) models through iterative online interaction. Since collecting policy rollouts in the real world is expensive, we investigate whether a learned simulator—specifically, an action-conditioned video generation model—can be used to generate additional rollout data. Unfortunately, existing world models lack the physical fidelity necessary for policy improvement: they are predominantly trained on demonstration datasets that lack coverage of many different physical interactions (particularly failure ca",https://openreview.net/forum?id=68zOaa2gOf,https://arxiv.org/abs/2602.12063
Embodied Agents / Planning,DecoVer: A Decompose-and-Verify Neuro-Symbolic Framework for Embodied Task Planning with BC+,YiXiang Jiang; Binqian Xu; Xiangbo Shu,https://icml.cc/virtual/2026/poster/63653,"Despite their remarkable general capabilities, Large Language Models (LLMs) struggle with the precise grounding required for embodied task planning. To bridge this gap, neuro-symbolic approaches have emerged, leveraging action languages like BC+ for their formal expressiveness and reasoning flexibility. However, prior methods that naively couple LLMs with BC+ typically depend on one-shot program generation, which is brittle in dynamic environments and prone to sequential omission and causal inconsistency. To address these limitations, we propose DecoVer, a Decompose-and-Verify neuro-symbolic f",https://openreview.net/forum?id=Uxw8jLtzCY,
Embodied Agents / Planning,Dissecting Embodied Abilities in Multimodal Language Models through Skill-level Evaluation and Diagnosis,Yu Qi; Haibo Zhao; Ziyu Guo; Siyuan Ma; Ziyan Chen; Yaokun Han; Renrui Zhang; Zitiantao Lin; Yizhe Zhu; Shiji Xin; Yijian Huang; Boce Hu; Kai Cheng; Jiayi Zhang; Peiheng Wang; jiazheng liu; Wenqing Wang; Yiran Qin; Haojie Huang; Lawson Wong,https://icml.cc/virtual/2026/poster/61822,"Understanding the capability bottlenecks of embodied multimodal large language models (MLLMs) is crucial for improvement. However, existing embodied benchmarks fail to provide actionable insights because they focus on task-level evaluation rather than discovering capability bottlenecks. To address this, we introduce BEAR, where we divide embodied tasks into 14 atomic skills for skill-level evaluation. BEAR comprises 4,469 interleaved image–video–text entries across 14 skills in 6 categories, ranging from low-level perception to high-level planning. We evaluate 20 MLLMs on BEAR under a hierarch",https://openreview.net/forum?id=meeYr2XiW8,https://arxiv.org/abs/2510.08759
Embodied Agents / Planning,EMBGUARD: Constructing Hazard-Aware Guardrails for Safe Planning in Embodied Agents,Dongwook Choi; Taeyoon Kwon; Bogyung Jeong; Minju Kim; Yeonjun Hwang; Hyojun Kim; Byungchul Kim; Young Kyun Jang; Jinyoung Yeo,https://icml.cc/virtual/2026/poster/63023,"MLLM-powered embodied agents deployed in real-world environments encounter physical hazards. However, existing approaches lack explicit mechanisms for identifying hazards and reasoning about action-conditioned risks, leading agents to either miss risky interactions or over-identify risks. To address this, we propose EMBGUARD, the first MLLM-based safety guardrail for embodied agents designed to decouple physical risk reasoning from agent policy. By evaluating a (visual observation, action) pair, EMBGUARD identifies hazardous configurations and provides natural language explanations of potentia",https://openreview.net/forum?id=aoUVQ5d8vf,https://arxiv.org/abs/2605.30924
Embodied Agents / Planning,Embodied Task Planning via Graph-Informed Action Generation with Large Lanaguage Model,Xiang Li; Ning Yan; Masood Mortazavi,https://icml.cc/virtual/2026/poster/61431,"While Large Language Models (LLMs) have demonstrated strong zero-shot reasoning capabilities, their deployment as embodied agents still faces fundamental challenges in long-horizon planning. Unlike open-ended text generation, embodied agents must decompose high-level intent into actionable sub-goals while strictly adhering to the logic of a dynamic, observed environment. Standard LLM planners frequently fail to maintain strategy coherence over extended horizons due to context window limitation or hallucinate transitions that violate constraints. We propose GiG, a novel planning framework that ",https://openreview.net/forum?id=qBuZDNyQCM,
Embodied Agents / Planning,Embodied-DETR: End-to-End Temporal 3D Object Detection in Egocentric Views,Ziheng Ding; Xiaze Zhang; Yuejie Zhang; lifeng chen; Rui Feng,https://icml.cc/virtual/2026/poster/63193,"Embodied 3D object detection is a fundamental perception capability for embodied agents, where observations are partial, heavily occluded, and sequential, requiring modeling of temporal continuity. However, existing benchmarks and methods are primarily designed for fully reconstructed global scenes and fail to capture temporal scene context and instance evolution in first-person perception. We introduce Embodied-Det , a new benchmark for egocentric 3D object detection that evaluates detection accuracy, temporal stability, and consistency under embodied settings. Building on this benchmark, we ",https://openreview.net/forum?id=ZEODIzlKwZ,
Embodied Agents / Planning,Functional Cache Grafting: Robust and Rapid Code-Policy Synthesis for Embodied Agents,Saehun Chun; Sera Choi; Wonje Choi; Sanghyun Ahn; Honguk Woo,https://icml.cc/virtual/2026/poster/62313,"Code-writing large language models (CodeLLMs) generate executable code policies for embodied agents by translating natural language goals and environmental constraints into structured control programs. However, policy generation in open-domain embodied environments suffers from two fundamental limitations: (i) delayed decoding caused by repetitive prefill computation over long prompts, and (ii) limited robustness due to fully generative decoding, which often produces API mismatches, missing safety guards, and unstable control logic. To address these limitations, we present FCGraft, a Functiona",https://openreview.net/forum?id=hkmpUHQxgv,https://arxiv.org/abs/2606.13097
Embodied Agents / Planning,Grounding LLMs in Scientific Discovery via Embodied Actions,Bo Zhang; Jinfeng Zhou; Yuxuan Chen; Jianing Yin; Minlie Huang; Hongning Wang,https://icml.cc/virtual/2026/poster/62124,"Large Language Models (LLMs) have shown significant potential in scientific discovery but struggle to bridge the gap between theoretical reasoning and verifiable physical simulation. Existing solutions operate in a passive ""execute-then-response"" loop and thus lack runtime perception, obscuring agents to transient anomalies (e.g., numerical instability or diverging oscillations). To address this limitation, we propose EmbodiedAct, a framework that transforms established scientific software into active embodied agents by grounding LLMs in embodied actions with a tight perception-execution loop.",https://openreview.net/forum?id=jeP0AARoA2,https://arxiv.org/abs/2602.20639
Embodied Agents / Planning,LLawCo: Learning Laws of Cooperation for Modeling Embodied Multi-Agent Behavior,Qinhong Zhou; Chuang Gan; Anoop Cherian,https://icml.cc/virtual/2026/poster/64415,"Embodied agents operating in decentralized and partially observable environments have attracted growing attention in recent years. However, existing large language model (LLM)–based agents often exhibit behaviors that are misaligned with their partners or inconsistent with the environment state, leading to inefficient cooperation and poor task success. To address this challenge, we propose a novel framework, Learning Laws for Cooperation (LLawCo), that enables embodied agents to autonomously align with both their partners and task objectives. Our framework allows agents to reflect on past fail",https://openreview.net/forum?id=Ns6x9ItnXb,
Embodied Agents / Planning,Mosaic: Runtime-Efficient Multi-Agent Embodied Planning,Kunjal Panchal; Saayan Mitra; Sunav Choudhary; Victor Bursztyn; Somdeb Sarkhel; Hui Guan,https://icml.cc/virtual/2026/poster/62291,"LLM-based multi-agent embodied planning remains impractical due to prohibitively high execution latency. We identify failed actions as the dominant bottleneck, stemming from two core challenges: inaccurate state tracking under partial observability and inefficient coordination that produces redundant or conflicting actions. We introduce Mosaic, a runtime-efficient multi-agent planning framework that addresses both challenges. Mosaic maintains accurate yet lightweight state tracking through agent-centric semantic memory that stores objects in relative coordinates, enabling geometric transformat",https://openreview.net/forum?id=hw8bxMLzQx,
Embodied Agents / Planning,Position: Embodied AI Requires a Privacy-Utility Tradeoff,Xiaoliang Fan; jiarui chen; Zhuodong Liu; Ziqi Yang; Peixuan Xu; Ruimin Shen; Junhui Liu; Jianzhong Qi; Cheng Wang,https://icml.cc/virtual/2026/poster/67165,"Embodied AI (EAI) systems are rapidly transitioning from simulations into real-world domestic and other sensitive environments. However, recent EAI solutions have largely demonstrated advancements within \emph{isolated stages} such as instruction, perception, planning and interaction, without considering their coupled privacy implications in high-frequency deployments where privacy leakage is often irreversible. This position paper argues that optimizing these components independently creates a systemic privacy crisis when deployed in sensitive settings, thereby advancing the position that pri",https://openreview.net/forum?id=OXZCYQveoG,
Embodied Agents / Planning,Position: Good Embodied Reward Models Need Bad Behavior Data,Thomas Tian; Yilin Wu; Andrea Bajcsy,https://icml.cc/virtual/2026/poster/67248,"This position paper argues that to obtain reliable embodied reward models, the community must invest in ""bad"" robot data: failed, suboptimal, error-prone, and even hazardous behaviors. While reward models are central to any foundation model's lifecycle, today's embodied reward models are trained primarily on successful behaviors. We analyze three state-of-the-art embodied reward models and find that they systematically over-reward behaviors that real human evaluators would penalize, including unsafe interactions, poor execution, and shortcut strategies that only superficially satisfy tasks. We",https://openreview.net/forum?id=0zeOMzrV2N,https://arxiv.org/abs/2606.01036
Embodied Agents / Planning,Position: Modular Safety Guardrails Are Necessary for Foundation-Model-Enabled Robots in the Real World,Joonkyung Kim; Wenxi Chen; Davood Soleymanzadeh; Yi Ding; Xiangbo Gao; Zhengzhong Tu; Ruqi Zhang; Fan Fei; Sushant Veer; Yiwei Lyu; Minghui Zheng; Yan Gu,https://icml.cc/virtual/2026/poster/67130,"The integration of foundation models (FMs) into robotics has accelerated real-world deployment, while introducing new safety challenges arising from open-ended semantic reasoning and embodied physical action. These challenges require safety notions beyond physical constraint satisfaction. In this position paper, we characterize FM-enabled robot safety along three dimensions: action safety (physical feasibility and constraint compliance), decision safety (semantic and contextual appropriateness), and human-centered safety (conformance to human intent, norms, and expectations). We argue that exi",https://openreview.net/forum?id=a4imO33mN1,https://arxiv.org/abs/2602.04056
Embodied Agents / Planning,Rethinking Video Generation Model for the Embodied World,Yufan Deng; Zilin Pan; Hongyu Zhang; Xiaojie Li; Huruoqing; Yufei Ding; Yiming Zou; Yan Zeng; Zhou Daquan,https://icml.cc/virtual/2026/poster/61543,"While video generation holds promise for embodied intelligence, current video models struggle with physical realism, and progress is hindered by the lack of standardized benchmarks. To address this gap, we introduce a comprehensive robotics benchmark, RBench, designed to evaluate robot-oriented video generation across five task domains and four distinct embodiments. By assessing task correctness and visual fidelity through reproducible metrics, our evaluation of 25 models reveals significant deficiencies in generating physically realistic robot behaviors. Furthermore, the benchmark achieves a ",https://openreview.net/forum?id=p5QSlnwume,
Embodied Agents / Planning,UniMapping: Unified SLAM Framework for Map-Centric Embodied Perception,Xiaze Zhang; Ziheng Ding; Yuejie Zhang; lifeng chen; Rui Feng,https://icml.cc/virtual/2026/poster/62962,"Simultaneous Localization and Mapping (SLAM) is increasingly expected to provide reusable spatial representations for downstream perception. However, existing approaches often struggle with scale-consistency and producing maps that lack the geometric fidelity required for reliable perception. We propose UniMapping , a unified SLAM framework that constructs a persistent neural-descriptor map from multimodal observations. We introduce a Spatial-Aware Deformable Transformer that injects explicit geometric inductive bias to ensure scale-invariant feature extraction, alongside a Spatial Fusion stra",https://openreview.net/forum?id=bQkKVGuHZA,
Autonomous Driving,"Ask Less, See More: Communication-Conditioned Token Pruning for Vehicle-to-Vehicle Cooperative Autonomous Driving with Multimodal Large Language Models",Shiqi Sun; Yantao Lu; Bingkun Sun; Ning Liu; Bo Jiang; Ying Zhang; Jinchao Chen; Chenglie Du,https://icml.cc/virtual/2026/poster/65035,"Multimodal Large Language Models (MLLMs) have recently emerged as a promising paradigm for vehicle-to-vehicle (V2V) cooperative autonomous driving, enabling language-based joint perception, prediction, and decision-making in safety-critical scenarios with severe occlusions. However, existing V2V–MLLM frameworks rely on dense token-level sharing and fusion, leading to high communication and inference costs. Moreover, conventional V2V perception methods are limited to feature-sharing paradigms without language reasoning, and existing generic token pruning strategies fail to consider LiDAR-specif",https://openreview.net/forum?id=HWMMBBujpo,
Autonomous Driving,AutoMoT: A Unified Vision-Language-Action Model with Asynchronous Mixture -of-Transformers for End-to-End Autonomous Driving,Wenhui (Oscar) Huang; Songyan Zhang; Qihang Huang; Zhidong Wang; zhiqi mao; Collister Chua; Chen Zhan; Long Chen; Chen Lv,https://icml.cc/virtual/2026/poster/64489,"Integrating vision-language models (VLMs) into end-to-end (E2E) autonomous driving (AD) systems has shown promise in improving scene understanding. However, existing integration strategies suffer from several limitations: they either struggle to resolve distribution misalignment between reasoning and action spaces, underexploit the general reasoning capabilities of pretrained VLMs, or incur substantial inference latency during action policy generation, which degrades driving performance. To address these challenges, we propose AutoMoT in this work, an end-to-end AD framework that unifies reaso",https://openreview.net/forum?id=N2mwmOk6pl,
